	Ngay	GiaDieuChinh	GiaDongCua	KhoiLuongKhopLenh	GiaTriKhopLenh
2851	2018-06-13	28.63	36.0	250	9000000
2852	2018-06-14	28.63	36.0	0	0
2853	2018-06-15	28.63	36.0	0	0
2854	2018-06-18	28.63	36.0	960	33000000
2855	2018-06-19	28.63	36.0	40030	1441000000
2856	2018-06-20	28.63	36.0	100	4000000
2857	2018-06-21	28.63	36.0	60	2000000
2858	2018-06-22	28.63	36.0	0	0
2859	2018-06-25	27.83	35.0	390	14000000
2860	2018-06-26	25.89	32.55	240	8000000
2861	2018-06-27	27.68	34.8	200	7000000
2862	2018-06-28	28.59	35.95	80	3000000
2863	2018-06-29	28.59	35.95	50	2000000
2864	2018-07-02	28.63	36.0	300	11000000
2865	2018-07-03	28.63	36.0	0	0
2866	2018-07-04	28.63	36.0	0	0
2867	2018-07-05	28.63	36.0	0	0
2868	2018-07-06	28.63	36.0	0	0
2869	2018-07-09	28.63	36.0	0	0
2870	2018-07-10	26.64	33.5	30	1000000
2871	2018-07-11	24.81	31.2	20	1000000
2872	2018-07-12	23.86	30.0	2010	60000000
2873	2018-07-13	23.86	30.0	1480	44000000
2874	2018-07-16	25.53	32.1	20	1000000
2875	2018-07-17	25.53	32.1	500	16000000
2876	2018-07-18	25.53	32.1	520	17000000
2877	2018-07-19	25.45	32.0	860	27000000
2878	2018-07-20	25.45	32.0	480	15000000
2879	2018-07-23	25.45	32.0	0	0
2880	2018-07-24	25.45	32.0	1100	35000000
2881	2018-07-25	25.45	32.0	0	0
2882	2018-07-26	27.2	34.2	1760	59000000
2883	2018-07-27	27.2	34.2	20	1000000
2884	2018-07-30	27.83	35.0	60	2000000
2885	2018-07-31	27.83	35.0	10	0
2886	2018-08-01	27.04	34.0	3050	104000000
2887	2018-08-02	27.04	34.0	80	3000000
2888	2018-08-03	25.45	32.0	870	29000000
2889	2018-08-06	27.2	34.2	20	1000000
2890	2018-08-07	27.2	34.2	130	4000000
2891	2018-08-08	27.2	34.2	360	12000000
2892	2018-08-09	27.2	34.2	740	24000000
2893	2018-08-10	27.2	34.2	70	2000000
2894	2018-08-13	27.2	34.2	0	0
2895	2018-08-14	27.2	34.2	370	13000000
2896	2018-08-15	29.07	36.55	270	9000000
2897	2018-08-16	31.1	39.1	10	0
2898	2018-08-17	31.1	39.1	0	0
2899	2018-08-20	30.22	38.0	340	13000000
2900	2018-08-21	28.11	35.35	100	4000000
2901	2018-08-22	28.11	35.35	0	0
2902	2018-08-23	28.11	35.35	0	0
2903	2018-08-24	28.11	35.35	0	0
2904	2018-08-27	28.59	35.95	80	3000000
2905	2018-08-28	26.6	33.45	10	0
2906	2018-08-29	28.43	35.75	90	3000000
2907	2018-08-30	28.43	35.75	0	0
2908	2018-08-31	28.43	35.75	0	0
2909	2018-09-04	28.43	35.75	120	4000000
2910	2018-09-05	28.63	36.0	140	5000000
2911	2018-09-06	28.63	36.0	0	0
2912	2018-09-07	26.64	33.5	10	0
2913	2018-09-10	24.81	31.2	6740	210000000
2914	2018-09-11	24.81	31.2	20	1000000
2915	2018-09-12	26.52	33.35	3450	108000000
2916	2018-09-13	26.52	33.35	2320	77000000
2917	2018-09-14	26.52	33.35	770	26000000
2918	2018-09-17	27.83	35.0	2570	87000000
2919	2018-09-18	27.83	35.0	930	33000000
2920	2018-09-19	27.83	35.0	270	9000000
2921	2018-09-20	27.83	35.0	580	20000000
2922	2018-09-21	27.83	35.0	230	8000000
2923	2018-09-24	27.83	35.0	120	4000000
2924	2018-09-25	27.83	35.0	3050	100000000
2925	2018-09-26	27.83	35.0	1970	65000000
2926	2018-09-27	27.83	35.0	120	4000000
2927	2018-09-28	27.83	35.0	830	29000000
2928	2018-10-01	27.83	35.0	1090	38000000
2929	2018-10-02	27.83	35.0	3950	130000000
2930	2018-10-03	27.83	35.0	460	15000000
2931	2018-10-04	27.83	35.0	0	0
2932	2018-10-05	27.83	35.0	820	29000000
2933	2018-10-08	27.83	35.0	900	32000000
2934	2018-10-09	27.36	34.4	5290	178000000
2935	2018-10-10	27.36	34.4	700	24000000
2936	2018-10-11	28.55	35.9	510	18000000
2937	2018-10-12	27.83	35.0	800	28000000
2938	2018-10-15	27.83	35.0	200	7000000
2939	2018-10-16	27.36	34.4	3280	108000000
2940	2018-10-17	27.28	34.3	900	31000000
2941	2018-10-18	27.28	34.3	720	25000000
2942	2018-10-19	27.28	34.3	1400	48000000
2943	2018-10-22	25.37	31.9	1120	36000000
2944	2018-10-23	26.24	33.0	1510	50000000
2945	2018-10-24	26.24	33.0	1100	36000000
2946	2018-10-25	26.24	33.0	1430	47000000
2947	2018-10-26	26.24	33.0	330	11000000
2948	2018-10-29	26.24	33.0	0	0
2949	2018-10-30	27.44	34.5	30	1000000
2950	2018-10-31	27.44	34.5	0	0
2951	2018-11-01	27.44	34.5	0	0
2952	2018-11-02	26.24	33.0	10	0
2953	2018-11-05	28.07	35.3	20	1000000
2954	2018-11-06	28.07	35.3	0	0
2955	2018-11-07	26.24	33.0	720	24000000
2956	2018-11-08	24.42	30.7	1620	50000000
2957	2018-11-09	25.93	32.6	4000	120000000
2958	2018-11-12	25.93	32.6	470	15000000
2959	2018-11-13	25.93	32.6	630	21000000
2960	2018-11-14	25.93	32.6	420	13000000
2961	2018-11-15	25.93	32.6	1260	40000000
2962	2018-11-16	25.93	32.6	80	2000000
2963	2018-11-19	25.45	32.0	430	13000000
2964	2018-11-20	25.93	32.6	800	26000000
2965	2018-11-21	25.93	32.6	80	3000000
2966	2018-11-22	25.93	32.6	210	7000000
2967	2018-11-23	25.93	32.6	30	1000000
2968	2018-11-26	25.93	32.6	20	1000000
2969	2018-11-27	25.93	32.6	120	4000000
2970	2018-11-28	25.93	32.6	0	0
2971	2018-11-29	25.93	32.6	20	1000000
2972	2018-11-30	25.93	32.6	0	0
2973	2018-12-03	25.93	32.6	0	0
2974	2018-12-04	25.93	32.6	1870	57000000
2975	2018-12-05	25.93	32.6	110	4000000
2976	2018-12-06	25.93	32.6	2150	66000000
2977	2018-12-07	25.73	32.35	1320	41000000
2978	2018-12-10	25.73	32.35	250	8000000
2979	2018-12-11	25.73	32.35	5390	167000000
2980	2018-12-12	25.73	32.35	780	25000000
2981	2018-12-13	25.93	32.6	320	10000000
2982	2018-12-14	25.77	32.4	410	13000000
2983	2018-12-17	25.93	32.6	4490	138000000
2984	2018-12-18	25.93	32.6	0	0
2985	2018-12-19	25.93	32.6	160	5000000
2986	2018-12-20	25.93	32.6	250	8000000
2987	2018-12-21	25.93	32.6	20	1000000
2988	2018-12-24	25.93	32.6	0	0
2989	2018-12-25	25.93	32.6	2260	69000000
2990	2018-12-26	25.93	32.6	0	0
2991	2018-12-27	25.93	32.6	110	3000000
2992	2018-12-28	24.26	30.5	1870	58000000
2993	2019-01-02	25.45	32.0	3030	94000000
2994	2019-01-03	25.45	32.0	30	1000000
2995	2019-01-04	25.45	32.0	410	12000000
2996	2019-01-07	25.45	32.0	0	0
2997	2019-01-08	25.45	32.0	0	0
2998	2019-01-09	25.45	32.0	250	8000000
2999	2019-01-10	25.45	32.0	0	0
3000	2019-01-11	25.45	32.0	0	0
3001	2019-01-14	25.45	32.0	110	4000000
3002	2019-01-15	26.24	33.0	500	16000000
3003	2019-01-16	26.24	33.0	0	0
3004	2019-01-17	26.24	33.0	0	0
3005	2019-01-18	26.24	33.0	0	0
3006	2019-01-21	26.24	33.0	0	0
3007	2019-01-22	26.24	33.0	0	0
3008	2019-01-23	26.24	33.0	0	0
3009	2019-01-24	26.24	33.0	0	0
3010	2019-01-25	26.24	33.0	0	0
3011	2019-01-28	26.24	33.0	0	0
3012	2019-01-29	26.24	33.0	0	0
3013	2019-01-30	26.6	33.45	480	15000000
3014	2019-01-31	26.6	33.45	0	0
3015	2019-02-01	26.6	33.45	0	0
3016	2019-02-11	26.6	33.45	0	0
3017	2019-02-12	26.6	33.45	20	1000000
3018	2019-02-13	26.6	33.45	0	0
3019	2019-02-14	26.6	33.45	10	0
3020	2019-02-15	26.6	33.45	0	0
3021	2019-02-18	26.6	33.45	0	0
3022	2019-02-19	26.6	33.45	0	0
3023	2019-02-20	26.6	33.45	0	0
3024	2019-02-21	26.6	33.45	0	0
3025	2019-02-22	26.6	33.45	0	0
3026	2019-02-25	26.6	33.45	200	7000000
3027	2019-02-26	26.6	33.45	0	0
3028	2019-02-27	28.43	35.75	300	11000000
3029	2019-02-28	28.43	35.75	0	0
3030	2019-03-01	28.43	35.75	100	4000000
3031	2019-03-04	29.43	37.0	220	8000000
3032	2019-03-05	27.83	35.0	10	0
3033	2019-03-06	27.83	35.0	26770	937000000
3034	2019-03-07	26.24	33.0	50040	1651000000
3035	2019-03-08	26.24	33.0	100010	3300000000
3036	2019-03-11	26.24	33.0	50000	1650000000
3037	2019-03-12	26.24	33.0	70010	2310000000
3038	2019-03-13	26.24	33.0	0	0
3039	2019-03-14	26.24	33.0	100	3000000
3040	2019-03-15	26.24	33.0	0	0
3041	2019-03-18	28.07	35.3	51500	1818000000
3042	2019-03-19	29.82	37.5	11030	413000000
3043	2019-03-20	28.31	35.6	55000	2090000000
3044	2019-03-21	30.26	38.05	1030	39000000
3045	2019-03-22	32.13	40.4	13070	529000000
3046	2019-03-25	34.24	43.05	32010	1379000000
3047	2019-03-26	36.62	46.05	5510	254000000
3048	2019-03-27	34.08	42.85	6070	267000000
3049	2019-03-28	34.99	44.0	2610	104000000
3050	2019-03-29	32.69	41.1	1110	46000000
3051	2019-04-01	31.81	40.0	1500	61000000
3052	2019-04-02	30.22	38.0	4160	164000000
3053	2019-04-03	30.7	38.6	1910	73000000
3054	2019-04-04	31.73	39.9	1000	40000000
3055	2019-04-05	31.73	39.9	1610	64000000
3056	2019-04-08	31.02	39.0	160	6000000
3057	2019-04-09	31.81	40.0	1310	52000000
3058	2019-04-10	31.41	39.5	1000	40000000
3059	2019-04-11	31.33	39.4	1510	59000000
3060	2019-04-12	30.94	38.9	1800	70000000
3061	2019-04-16	31.02	39.0	930	36000000
3062	2019-04-17	31.73	39.9	910	35000000
3063	2019-04-18	31.02	39.0	10	0
3064	2019-04-19	31.02	39.0	2000	78000000
3065	2019-04-22	30.22	38.0	5480	209000000
3066	2019-04-23	30.22	38.0	770	29000000
3067	2019-04-24	30.22	38.0	0	0
3068	2019-04-25	30.22	38.0	0	0
3069	2019-04-26	30.22	38.0	0	0
3070	2019-05-02	30.22	38.0	1770	67000000
3071	2019-05-03	30.22	38.0	2710	103000000
3072	2019-05-06	30.22	38.0	0	0
3073	2019-05-07	29.82	37.5	400	15000000
3074	2019-05-08	29.82	37.5	0	0
3075	2019-05-09	29.82	37.5	0	0
3076	2019-05-10	29.43	37.0	280	10000000
3077	2019-05-13	29.82	37.5	80	3000000
3078	2019-05-14	29.82	37.5	0	0
3079	2019-05-15	29.82	37.5	0	0
3080	2019-05-16	29.82	37.5	0	0
3081	2019-05-17	29.82	37.5	0	0
3082	2019-05-20	29.82	37.5	0	0
3083	2019-05-21	29.82	37.5	2200	82000000
3084	2019-05-22	30.06	37.8	510	19000000
3085	2019-05-23	30.06	37.8	590	22000000
3086	2019-05-24	31.97	40.2	1010	38000000
3087	2019-05-27	31.81	40.0	20	1000000
3088	2019-05-28	31.81	40.0	0	0
3089	2019-05-29	31.77	39.95	2810	105000000
3090	2019-05-30	33.04	41.55	10	0
3091	2019-05-31	33.04	41.55	0	0
3092	2019-06-03	30.86	38.8	1000	39000000
3093	2019-06-04	30.86	38.8	0	0
3094	2019-06-05	30.86	38.8	0	0
3095	2019-06-06	30.22	38.0	700	27000000
3096	2019-06-07	30.22	38.0	0	0
3097	2019-06-10	30.22	38.0	0	0
3098	2019-06-11	28.19	35.45	100	4000000
3099	2019-06-12	30.14	37.9	1050	39000000
3100	2019-06-13	30.14	37.9	0	0
3101	2019-06-14	29.03	36.5	50	2000000
3102	2019-06-17	29.03	36.5	0	0
3103	2019-06-18	29.03	36.5	0	0
3104	2019-06-19	29.82	37.5	2000	75000000
3105	2019-06-20	31.85	40.05	20	1000000
3106	2019-06-21	31.85	40.05	0	0
3107	2019-06-24	29.82	37.5	1140	43000000
3108	2019-06-25	29.82	37.5	0	0
3109	2019-06-26	30.62	38.5	10	0
3110	2019-06-27	30.22	38.0	290	11000000
3111	2019-06-28	30.22	38.0	0	0
3112	2019-07-01	30.22	38.0	60	2000000
3113	2019-07-02	30.22	38.0	10	0
3114	2019-07-03	30.22	38.0	0	0
3115	2019-07-04	31.81	40.0	1200	48000000
3116	2019-07-05	31.81	40.0	3630	135000000
3117	2019-07-08	31.81	40.0	0	0
3118	2019-07-09	31.69	39.85	1010	38000000
3119	2019-07-10	31.53	39.65	20	1000000
3120	2019-07-11	31.53	39.65	10	0
3121	2019-07-12	30.54	38.4	510	19000000
3122	2019-07-15	30.22	38.0	500	19000000
3123	2019-07-16	30.94	38.9	530	21000000
3124	2019-07-17	30.22	38.0	560	21000000
3125	2019-07-18	31.65	39.8	530	21000000
3126	2019-07-19	31.65	39.8	630	25000000
3127	2019-07-22	31.65	39.8	790	31000000
3128	2019-07-23	31.65	39.8	150	6000000
3129	2019-07-24	31.61	39.75	150	6000000
3130	2019-07-25	31.61	39.75	210	8000000
3131	2019-07-26	31.61	39.75	460	18000000
3132	2019-07-29	31.61	39.75	0	0
3133	2019-07-30	31.61	39.75	0	0
3134	2019-07-31	31.61	39.75	0	0
3135	2019-08-01	31.61	39.75	190	7000000
3136	2019-08-02	33.8	42.5	3510	133000000
3137	2019-08-05	32.61	41.0	3110	123000000
3138	2019-08-06	34.83	43.8	1070	47000000
3139	2019-08-07	36.98	46.5	10	0
3140	2019-08-08	38.97	49.0	1210	56000000
3141	2019-08-09	36.3	45.65	990	45000000
3142	2019-08-12	36.3	45.65	0	0
3143	2019-08-13	38.81	48.8	2190	107000000
3144	2019-08-14	36.19	45.5	2770	135000000
3145	2019-08-15	38.69	48.65	10	0
3146	2019-08-16	41.35	52.0	10	1000000
3147	2019-08-19	41.35	52.0	150	8000000
3148	2019-08-20	41.35	52.0	0	0
3149	2019-08-21	41.35	52.0	0	0
3150	2019-08-22	38.49	48.4	210	10000000
3151	2019-08-23	35.83	45.05	3790	180000000
3152	2019-08-26	33.32	41.9	10	0
3153	2019-08-27	35.63	44.8	930	38000000
3154	2019-08-28	35.63	44.8	0	0
3155	2019-08-29	33.16	41.7	1010	42000000
3156	2019-08-30	30.86	38.8	1800	70000000
3157	2019-09-03	28.71	36.1	2800	101000000
3158	2019-09-04	26.72	33.6	1000	34000000
3159	2019-09-05	28.59	35.95	560	20000000
3160	2019-09-06	30.58	38.45	860	33000000
3161	2019-09-09	32.69	41.1	920	38000000
3162	2019-09-10	34.95	43.95	940	41000000
3163	2019-09-11	37.38	47.0	1200	56000000
3164	2019-09-12	37.38	47.0	0	0
3165	2019-09-13	37.38	47.0	0	0
3166	2019-09-16	37.38	47.0	20	1000000
3167	2019-09-17	37.38	47.0	10	0
3168	2019-09-18	39.76	50.0	10	1000000
3169	2019-09-19	39.76	50.0	0	0
3170	2019-09-20	39.76	50.0	0	0
3171	2019-09-23	39.76	50.0	0	0
3172	2019-09-24	36.98	46.5	64000	2976000000
3173	2019-09-25	36.98	46.5	0	0
3174	2019-09-26	36.98	46.5	0	0
3175	2019-09-27	36.98	46.5	0	0
3176	2019-09-30	36.98	46.5	0	0
3177	2019-10-01	36.98	46.5	0	0
3178	2019-10-02	36.98	46.5	0	0
3179	2019-10-03	36.98	46.5	0	0
3180	2019-10-04	36.98	46.5	3460	150000000
3181	2019-10-07	36.98	46.5	0	0
3182	2019-10-08	36.98	46.5	10	0
3183	2019-10-09	36.98	46.5	0	0
3184	2019-10-10	36.98	46.5	0	0
3185	2019-10-11	36.98	46.5	0	0
3186	2019-10-14	34.99	44.0	20	1000000
3187	2019-10-15	34.99	44.0	0	0
3188	2019-10-16	32.61	41.0	630	26000000
3189	2019-10-17	32.61	41.0	0	0
3190	2019-10-18	32.61	41.0	0	0
3191	2019-10-21	34.87	43.85	10	0
3192	2019-10-22	34.87	43.85	0	0
3193	2019-10-23	34.87	43.85	0	0
3194	2019-10-24	34.87	43.85	0	0
3195	2019-10-25	34.87	43.85	0	0
3196	2019-10-28	34.87	43.85	0	0
3197	2019-10-29	34.87	43.85	10	0
3198	2019-10-30	34.87	43.85	0	0
3199	2019-10-31	34.87	43.85	0	0
3200	2019-11-01	34.87	43.85	0	0
3201	2019-11-04	34.87	43.85	0	0
3202	2019-11-05	34.87	43.85	0	0
3203	2019-11-06	34.87	43.85	0	0
3204	2019-11-07	34.87	43.85	0	0
3205	2019-11-08	34.87	43.85	0	0
3206	2019-11-11	34.87	43.85	0	0
3207	2019-11-12	37.3	46.9	10	0
3208	2019-11-13	37.3	46.9	0	0
3209	2019-11-14	34.71	43.65	10	0
3210	2019-11-15	34.71	43.65	0	0
3211	2019-11-18	34.71	43.65	20	1000000
3212	2019-11-19	34.59	43.5	60	2000000
3213	2019-11-20	34.59	43.5	0	0
3214	2019-11-21	32.21	40.5	10	0
3215	2019-11-22	34.36	43.2	10	0
3216	2019-11-25	34.36	43.2	0	0
3217	2019-11-26	34.36	43.2	0	0
3218	2019-11-27	34.36	43.2	0	0
3219	2019-11-28	34.36	43.2	0	0
3220	2019-11-29	34.2	43.0	6020	259000000
3221	2019-12-02	36.58	46.0	230	11000000
3222	2019-12-03	38.17	48.0	352450	17338000000
3223	2019-12-04	38.17	48.0	0	0
3224	2019-12-05	37.78	47.5	160	8000000
3225	2019-12-06	35.15	44.2	200	9000000
3226	2019-12-09	35.15	44.2	0	0
3227	2019-12-10	35.15	44.2	0	0
3228	2019-12-11	34.99	44.0	100	4000000
3229	2019-12-12	34.99	44.0	10	0
3230	2019-12-13	34.99	44.0	10	0
3231	2019-12-16	34.99	44.0	0	0
3232	2019-12-17	34.91	43.9	70	3000000
3233	2019-12-18	34.91	43.9	0	0
3234	2019-12-19	34.91	43.9	0	0
3235	2019-12-20	34.91	43.9	20	1000000
3236	2019-12-23	32.61	41.0	350	14000000
3237	2019-12-24	32.61	41.0	190	8000000
3238	2019-12-25	32.61	41.0	1100	43000000
3239	2019-12-26	32.61	41.0	220	9000000
3240	2019-12-27	34.59	43.5	10	0
3241	2019-12-30	32.21	40.5	60	2000000
3242	2019-12-31	29.98	37.7	80	3000000
3243	2020-01-02	30.98	38.95	1010	39000000
3244	2020-01-03	32.13	40.4	20	1000000
3245	2020-01-06	33.4	42.0	130	5000000
3246	2020-01-07	34.67	43.6	320	14000000
3247	2020-01-08	32.25	40.55	10	0
3248	2020-01-09	34.2	43.0	300	13000000
3249	2020-01-10	34.2	43.0	0	0
3250	2020-01-13	36.19	45.5	120	5000000
3251	2020-01-14	36.19	45.5	0	0
3252	2020-01-15	36.19	45.5	0	0
3253	2020-01-16	36.19	45.5	160	7000000
3254	2020-01-17	36.19	45.5	0	0
3255	2020-01-20	34.99	44.0	50	2000000
3256	2020-01-21	37.42	47.05	20	1000000
3257	2020-01-22	37.42	47.05	0	0
3258	2020-01-30	37.42	47.05	0	0
3259	2020-01-31	37.42	47.05	0	0
3260	2020-02-03	34.83	43.8	20	1000000
3261	2020-02-04	34.83	43.8	330	14000000
3262	2020-02-05	34.83	43.8	0	0
3263	2020-02-06	34.83	43.8	0	0
3264	2020-02-07	36.5	45.9	10	0
3265	2020-02-10	36.5	45.9	0	0
3266	2020-02-11	36.5	45.9	0	0
3267	2020-02-12	36.5	45.9	0	0
3268	2020-02-13	36.5	45.9	0	0
3269	2020-02-14	33.96	42.7	320	14000000
3270	2020-02-17	33.8	42.5	330	14000000
3271	2020-02-18	31.45	39.55	440	17000000
3272	2020-02-19	33.64	42.3	20	1000000
3273	2020-02-20	33.64	42.3	0	0
3274	2020-02-21	33.64	42.3	0	0
3275	2020-02-24	33.64	42.3	0	0
3276	2020-02-25	33.64	42.3	20	1000000
3277	2020-02-26	33.64	42.3	0	0
3278	2020-02-27	32.61	41.0	10	0
3279	2020-02-28	33.4	42.0	210	9000000
3280	2020-03-02	33.4	42.0	0	0
3281	2020-03-03	33.4	42.0	230	10000000
3282	2020-03-04	34.2	43.0	190	8000000
3283	2020-03-05	33.4	42.0	10	0
3284	2020-03-06	31.1	39.1	1090	43000000
3285	2020-03-09	33.0	41.5	10	0
3286	2020-03-10	31.81	40.0	290	12000000
3287	2020-03-11	33.0	41.5	10	0
3288	2020-03-12	33.0	41.5	0	0
3289	2020-03-13	30.7	38.6	40	2000000
3290	2020-03-16	32.45	40.8	20	1000000
3291	2020-03-17	32.45	40.8	0	0
3292	2020-03-18	32.45	40.8	20	1000000
3293	2020-03-19	32.45	40.8	0	0
3294	2020-03-20	30.22	38.0	30	1000000
3295	2020-03-23	30.22	38.0	0	0
3296	2020-03-24	32.33	40.65	220	9000000
3297	2020-03-25	32.21	40.5	50	2000000
3298	2020-03-26	32.21	40.5	0	0
3299	2020-03-27	32.21	40.5	0	0
3300	2020-03-30	32.21	40.5	0	0
3301	2020-03-31	29.98	37.7	60	2000000
3302	2020-04-01	31.65	39.8	290	11000000
3303	2020-04-03	29.47	37.05	110	4000000
3304	2020-04-06	27.44	34.5	140	5000000
3305	2020-04-07	25.53	32.1	110	4000000
3306	2020-04-08	27.28	34.3	260	9000000
3307	2020-04-09	29.19	36.7	210	8000000
3308	2020-04-10	31.17	39.2	200	8000000
3309	2020-04-13	33.32	41.9	10	0
3310	2020-04-14	31.02	39.0	1130	44000000
3311	2020-04-15	32.53	40.9	210	9000000
3312	2020-04-16	31.81	40.0	200	8000000
3313	2020-04-17	29.58	37.2	250	9000000
3314	2020-04-20	27.6	34.7	180	6000000
3315	2020-04-21	25.69	32.3	280	9000000
3316	2020-04-22	24.65	31.0	180	6000000
3317	2020-04-23	22.94	28.85	900	27000000
3318	2020-04-24	24.53	30.85	430	13000000
3319	2020-04-27	26.24	33.0	530	17000000
3320	2020-04-28	28.07	35.3	450	16000000
3321	2020-04-29	26.24	33.0	1280	46000000
3322	2020-05-04	28.07	35.3	1420	49000000
3323	2020-05-05	26.64	33.5	240	8000000
3324	2020-05-06	25.61	32.2	180	6000000
3325	2020-05-07	27.4	34.45	630	22000000
3326	2020-05-08	29.31	36.85	880	32000000
3327	2020-05-11	29.82	37.5	9160	334000000
3328	2020-05-12	31.81	40.0	4220	169000000
3329	2020-05-13	29.62	37.25	220	8000000
3330	2020-05-14	28.63	36.0	370	13000000
3331	2020-05-15	28.63	36.0	190	7000000
3332	2020-05-18	30.62	38.5	1350	50000000
3333	2020-05-19	30.62	38.5	180	7000000
3334	2020-05-20	30.62	38.5	350	13000000
3335	2020-05-21	30.22	38.0	180	7000000
3336	2020-05-22	30.22	38.0	470	18000000
3337	2020-05-25	30.22	38.0	1260	48000000
3338	2020-05-26	30.22	38.0	4430	168000000
3339	2020-05-27	30.22	38.0	260	10000000
3340	2020-05-28	30.22	38.0	1760	68000000
3341	2020-05-29	30.22	38.0	3280	130000000
3342	2020-06-01	30.22	38.0	2260	87000000
3343	2020-06-02	30.22	38.0	530	20000000
3344	2020-06-03	30.22	38.0	260	10000000
3345	2020-06-04	30.22	38.0	270	10000000
3346	2020-06-05	30.22	38.0	440	17000000
3347	2020-06-08	31.81	40.0	5590	223000000
3348	2020-06-09	31.81	40.0	0	0
3349	2020-06-10	29.58	37.2	2320	86000000
3350	2020-06-11	29.58	37.2	0	0
3351	2020-06-12	29.58	37.2	0	0
3352	2020-06-15	31.65	39.8	430	17000000
3353	2020-06-16	33.84	42.55	2110	89000000
3354	2020-06-17	31.49	39.6	200	8000000
3355	2020-06-18	33.64	42.3	20	1000000
3356	2020-06-19	31.29	39.35	2500	98000000
3357	2020-06-22	31.29	39.35	10	0
3358	2020-06-23	31.29	39.35	0	0
3359	2020-06-24	32.65	41.05	100	4000000
3360	2020-06-25	32.65	41.05	0	0
3361	2020-06-26	32.65	41.05	0	0
3362	2020-06-29	32.65	41.05	0	0
3363	2020-06-30	32.65	41.05	0	0
3364	2020-07-01	30.38	38.2	520	20000000
3365	2020-07-02	32.21	40.5	20	1000000
3366	2020-07-03	32.21	40.5	0	0
3367	2020-07-06	30.22	38.0	600	23000000
3368	2020-07-07	30.22	38.0	8010	304000000
3369	2020-07-08	30.98	38.95	4260	162000000
3370	2020-07-09	30.98	38.95	0	0
3371	2020-07-10	30.98	38.95	0	0
3372	2020-07-13	28.87	36.3	30	1000000
3373	2020-07-14	30.22	38.0	20	1000000
3374	2020-07-15	31.73	39.9	40	1000000
3375	2020-07-16	30.26	38.05	20	1000000
3376	2020-07-17	31.77	39.95	10	0
3377	2020-07-20	33.96	42.7	3830	158000000
3378	2020-07-21	33.96	42.7	2650	118000000
3379	2020-07-22	36.3	45.65	2500	113000000
3380	2020-07-23	36.3	45.65	0	0
3381	2020-07-24	36.58	46.0	100	5000000
3382	2020-07-27	36.58	46.0	2000	92000000
3383	2020-07-28	36.58	46.0	1300	61000000
3384	2020-07-29	37.38	47.0	30	1000000
3385	2020-07-30	37.38	47.0	0	0
3386	2020-07-31	37.38	47.0	0	0
3387	2020-08-03	37.38	47.0	0	0
3388	2020-08-04	37.38	47.0	0	0
3389	2020-08-05	37.38	47.0	580	27000000
3390	2020-08-06	37.38	47.0	2180	102000000
3391	2020-08-07	37.38	47.0	0	0
3392	2020-08-10	37.38	47.0	1010	51000000
3393	2020-08-11	37.38	47.0	2000	94000000
3394	2020-08-12	37.38	47.0	0	0
3395	2020-08-13	37.38	47.0	0	0
3396	2020-08-14	37.38	47.0	0	0
3397	2020-08-17	34.79	43.75	10	0
3398	2020-08-18	34.79	43.75	0	0
3399	2020-08-19	34.79	43.75	0	0
3400	2020-08-20	37.22	46.8	100	5000000
3401	2020-08-21	37.22	46.8	0	0
3402	2020-08-24	39.76	50.0	20	1000000
3403	2020-08-25	39.76	50.0	0	0
3404	2020-08-26	39.76	50.0	0	0
3405	2020-08-27	39.76	50.0	0	0
3406	2020-08-28	42.15	53.0	10	1000000
3407	2020-08-31	42.15	53.0	0	0
3408	2020-09-01	42.15	53.0	0	0
3409	2020-09-03	42.15	53.0	0	0
3410	2020-09-04	42.15	53.0	0	0
3411	2020-09-07	42.15	53.0	0	0
3412	2020-09-08	42.15	53.0	0	0
3413	2020-09-09	42.15	53.0	0	0
3414	2020-09-10	42.15	53.0	0	0
3415	2020-09-11	42.15	53.0	0	0
3416	2020-09-14	42.15	53.0	0	0
3417	2020-09-15	42.15	53.0	0	0
3418	2020-09-16	42.15	53.0	0	0
3419	2020-09-17	42.15	53.0	0	0
3420	2020-09-18	42.15	53.0	0	0
3421	2020-09-21	42.15	53.0	0	0
3422	2020-09-22	42.15	53.0	20	1000000
3423	2020-09-23	39.21	49.3	430	21000000
3424	2020-09-24	39.21	49.3	0	0
3425	2020-09-25	36.5	45.9	10	0
3426	2020-09-28	33.96	42.7	10	0
3427	2020-09-29	33.96	42.7	0	0
3428	2020-09-30	31.61	39.75	10	0
3429	2020-10-01	29.43	37.0	20	1000000
3430	2020-10-02	29.43	37.0	0	0
3431	2020-10-05	31.41	39.5	630	22000000
3432	2020-10-06	31.81	40.0	30	1000000
3433	2020-10-07	31.81	40.0	0	0
3434	2020-10-08	29.58	37.2	22230	827000000
3435	2020-10-09	29.58	37.2	0	0
3436	2020-10-12	29.58	37.2	0	0
3437	2020-10-13	30.18	37.95	20	1000000
3438	2020-10-14	30.22	38.0	300	11000000
3439	2020-10-15	31.17	39.2	10	0
3440	2020-10-16	31.41	39.5	40	2000000
3441	2020-10-19	31.41	39.5	10	0
3442	2020-10-20	29.23	36.75	10	0
3443	2020-10-21	31.02	39.0	20	1000000
3444	2020-10-22	32.61	41.0	40	2000000
3445	2020-10-23	31.02	39.0	120	5000000
3446	2020-10-26	32.61	41.0	20	1000000
